Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
0500000US51167,51167,"Russell County, Virginia",28897,3414,0,3414,25483,0
0500000US51169,51169,"Scott County, Virginia",23177,4143,4143,0,19034,0
0500000US51171,51171,"Shenandoah County, Virginia",41993,14032,0,14032,27961,0
0500000US51173,51173,"Smyth County, Virginia",32208,7960,0,7960,24248,0
0500000US51175,51175,"Southampton County, Virginia",18570,378,0,378,18192,0
0500000US51177,51177,"Spotsylvania County, Virginia",122397,82829,82829,0,39568,0
0500000US51179,51179,"Stafford County, Virginia",128961,103485,103485,0,25476,0
0500000US51181,51181,"Surry County, Virginia",7058,0,0,0,7058,0
0500000US51183,51183,"Sussex County, Virginia",12087,0,0,0,12087,0
0500000US51185,51185,"Tazewell County, Virginia",45078,21688,0,21688,23390,0
0500000US51187,51187,"Warren County, Virginia",37575,18634,0,18634,18941,0
0500000US51191,51191,"Washington County, Virginia",54876,15543,15543,0,39333,0
0500000US51193,51193,"Westmoreland County, Virginia",17454,3693,0,3693,13761,0
0500000US51195,51195,"Wise County, Virginia",41452,17961,0,17961,23491,0
0500000US51197,51197,"Wythe County, Virginia",29235,7212,0,7212,22023,0
0500000US51199,51199,"York County, Virginia",65464(r49647),61471,61471,0,3993,0
0500000US51510,51510,"Alexandria city, Virginia",139966(r49658),139966,139966,0,0,0
0500000US51515,51515,"Bedford city, Virginia",6222,6094,0,6094,128,0
0500000US51520,51520,"Bristol city, Virginia",17835,17828,17828,0,7,0
0500000US51530,51530,"Buena Vista city, Virginia",6650,6391,0,6391,259,0
0500000US51540,51540,"Charlottesville city, Virginia",43475(r49677),43475,43475,0,0,0
0500000US51550,51550,"Chesapeake city, Virginia",222209,205261,205261,0,16948,0
0500000US51570,51570,"Colonial Heights city, Virginia",17411,17411,17411,0,0,0
0500000US51580,51580,"Covington city, Virginia",5961,5961,0,5961,0,0
0500000US51590,51590,"Danville city, Virginia",43055,41111,0,41111,1944,0
0500000US51595,51595,"Emporia city, Virginia",5927,5553,0,5553,374,0
0500000US51600,51600,"Fairfax city, Virginia",22565,22565,22565,0,0,0
0500000US51610,51610,"Falls Church city, Virginia",12332,12332,12332,0,0,0
0500000US51620,51620,"Franklin city, Virginia",8582,8303,0,8303,279,0
0500000US51630,51630,"Fredericksburg city, Virginia",24286,24003,24003,0,283,0
0500000US51640,51640,"Galax city, Virginia",7042,6076,0,6076,966,0
0500000US51650,51650,"Hampton city, Virginia",137436(r49692),137094,137094,0,342,0
0500000US51660,51660,"Harrisonburg city, Virginia",48914,48914,48914,0,0,0
0500000US51670,51670,"Hopewell city, Virginia",22591,22591,22591,0,0,0
0500000US51678,51678,"Lexington city, Virginia",7042,7042,0,7042,0,0
0500000US51680,51680,"Lynchburg city, Virginia",75568,73534,73534,0,2034,0
0500000US51683,51683,"Manassas city, Virginia",37821,37821,37821,0,0,0
0500000US51685,51685,"Manassas Park city, Virginia",14273,14273,14273,0,0,0
0500000US51690,51690,"Martinsville city, Virginia",13821,13821,0,13821,0,0
0500000US51700,51700,"Newport News city, Virginia",180719(r49714),180668,180668,0,51,0
0500000US51710,51710,"Norfolk city, Virginia",242803,242803,242803,0,0,0
0500000US51720,51720,"Norton city, Virginia",3958,3856,0,3856,102,0
0500000US51730,51730,"Petersburg city, Virginia",32420,31737,31737,0,683,0
0500000US51735,51735,"Poquoson city, Virginia",12150,11360,11360,0,790,0
0500000US51740,51740,"Portsmouth city, Virginia",95535,95535,95535,0,0,0
0500000US51750,51750,"Radford city, Virginia",16408,15927,15927,0,481,0
0500000US51760,51760,"Richmond city, Virginia",204214,204214,204214,0,0,0
0500000US51770,51770,"Roanoke city, Virginia",97032,97026,97026,0,6,0
0500000US51775,51775,"Salem city, Virginia",24802,24802,24802,0,0,0
0500000US51790,51790,"Staunton city, Virginia",23746,22869,22869,0,877,0
0500000US51800,51800,"Suffolk city, Virginia",84585,66287,66287,0,18298,0
0500000US51810,51810,"Virginia Beach city, Virginia",437994,431273,431273,0,6721,0
0500000US51820,51820,"Waynesboro city, Virginia",21006,20475,20475,0,531,0
0500000US51830,51830,"Williamsburg city, Virginia",14068(r49741),14068,14068,0,0,0
0500000US51840,51840,"Winchester city, Virginia",26203,26203,26203,0,0,0
0500000US53001,53001,"Adams County, Washington",18728,11207,0,11207,7521,0
0500000US53003,53003,"Asotin County, Washington",21623,20184,20184,0,1439,0
0500000US53005,53005,"Benton County, Washington",175177,156659,145575,11084,18518,0
0500000US53007,53007,"Chelan County, Washington",72453,52728,39017,13711,19725,0
0500000US53009,53009,"Clallam County, Washington",71404,46089,0,46089,25315,0
0500000US53011,53011,"Clark County, Washington",425363,366797,359562,7235,58566,0
0500000US53013,53013,"Columbia County, Washington",4078,2681,0,2681,1397,0
0500000US53015,53015,"Cowlitz County, Washington",102410,73068,61598,11470,29342,0
0500000US53017,53017,"Douglas County, Washington",38431,28210,28210,0,10221,0
0500000US53019,53019,"Ferry County, Washington",7551,0,0,0,7551,0
0500000US53021,53021,"Franklin County, Washington",78163,67741,63665,4076,10422,0
0500000US53023,53023,"Garfield County, Washington",2266,0,0,0,2266,0
0500000US53025,53025,"Grant County, Washington",89120,54587,0,54587,34533,0
0500000US53027,53027,"Grays Harbor County, Washington",72797,43596,0,43596,29201,0
0500000US53029,53029,"Island County, Washington",78506,41690,0,41690,36816,0
0500000US53031,53031,"Jefferson County, Washington",29872,12705,0,12705,17167,0
0500000US53033,53033,"King County, Washington",1931249,1869311,1848719,20592,61938,0
0500000US53035,53035,"Kitsap County, Washington",251133,209089,201151,7938,42044,0
0500000US53037,53037,"Kittitas County, Washington",40915,24526,0,24526,16389,0
0500000US53039,53039,"Klickitat County, Washington",20318,8084,0,8084,12234,0
0500000US53041,53041,"Lewis County, Washington",75455,29688,0,29688,45767,0
0500000US53043,53043,"Lincoln County, Washington",10570,0,0,0,10570,0
0500000US53045,53045,"Mason County, Washington",60699,22036,0,22036,38663,0
0500000US53047,53047,"Okanogan County, Washington",41120,8229,0,8229,32891,0
0500000US53049,53049,"Pacific County, Washington",20920,7370,0,7370,13550,0
0500000US53051,53051,"Pend Oreille County, Washington",13001,2196,0,2196,10805,0
0500000US53053,53053,"Pierce County, Washington",795225,742814,737886,4928,52411,0
0500000US53055,53055,"San Juan County, Washington",15769,0,0,0,15769,0
0500000US53057,53057,"Skagit County, Washington",116901,82975,62966,20009,33926,0
0500000US53059,53059,"Skamania County, Washington",11066,0,0,0,11066,0
0500000US53061,53061,"Snohomish County, Washington",713335,636156,615756,20400,77179,0
0500000US53063,53063,"Spokane County, Washington",471221,406797,387847,18950,64424,0
0500000US53065,53065,"Stevens County, Washington",43531,9052,0,9052,34479,0
0500000US53067,53067,"Thurston County, Washington",252264,199317,176617,22700,52947,0
0500000US53069,53069,"Wahkiakum County, Washington",3978,0,0,0,3978,0
0500000US53071,53071,"Walla Walla County, Washington",58781,48715,48715,0,10066,0
0500000US53073,53073,"Whatcom County, Washington",201140,149098,114473,34625,52042,0
0500000US53075,53075,"Whitman County, Washington",44776,32449,0,32449,12327,0
0500000US53077,53077,"Yakima County, Washington",243231,186025,129534,56491,57206,0
0500000US54001,54001,"Barbour County, West Virginia",16589,2700,0,2700,13889,0
0500000US54003,54003,"Berkeley County, West Virginia",104169,71225,71225,0,32944,0
0500000US54005,54005,"Boone County, West Virginia",24629,4579,0,4579,20050,0
0500000US54007,54007,"Braxton County, West Virginia",14523,0,0,0,14523,0
0500000US54009,54009,"Brooke County, West Virginia",24069,13929,13929,0,10140,0
0500000US54011,54011,"Cabell County, West Virginia",96319,75554,75554,0,20765,0
0500000US54013,54013,"Calhoun County, West Virginia",7627,0,0,0,7627,0
0500000US54015,54015,"Clay County, West Virginia",9386,0,0,0,9386,0
0500000US54017,54017,"Doddridge County, West Virginia",8202,0,0,0,8202,0
0500000US54019,54019,"Fayette County, West Virginia",46039,19395,16137,3258,26644,0
0500000US54021,54021,"Gilmer County, West Virginia",8693,3415,0,3415,5278,0
0500000US54023,54023,"Grant County, West Virginia",11937,2545,0,2545,9392,0
0500000US54025,54025,"Greenbrier County, West Virginia",35480,10738,0,10738,24742,0
0500000US54027,54027,"Hampshire County, West Virginia",23964,0,0,0,23964,0
0500000US54029,54029,"Hancock County, West Virginia",30676,21378,16740,4638,9298,0
0500000US54031,54031,"Hardy County, West Virginia",14025,2732,0,2732,11293,0
0500000US54033,54033,"Harrison County, West Virginia",69099,43498,0,43498,25601,0
0500000US54035,54035,"Jackson County, West Virginia",29211,8343,0,8343,20868,0
0500000US54037,54037,"Jefferson County, West Virginia",53498,27619,562,27057,25879,0
0500000US54039,54039,"Kanawha County, West Virginia",193063,144434,140115,4319,48629,0
0500000US54041,54041,"Lewis County, West Virginia",16372,5077,0,5077,11295,0
0500000US54043,54043,"Lincoln County, West Virginia",21720,0,0,0,21720,0
0500000US54045,54045,"Logan County, West Virginia",36743,10747,0,10747,25996,0
0500000US54047,54047,"McDowell County, West Virginia",22113,3098,0,3098,19015,0
0500000US54049,54049,"Marion County, West Virginia",56418,33014,0,33014,23404,0
0500000US54051,54051,"Marshall County, West Virginia",33107,16887,16887,0,16220,0
0500000US54053,54053,"Mason County, West Virginia",27324,9561,0,9561,17763,0
0500000US54055,54055,"Mercer County, West Virginia",62264,36903,0,36903,25361,0
0500000US54057,54057,"Mineral County, West Virginia",28212,9989,2249,7740,18223,0
0500000US54059,54059,"Mingo County, West Virginia",26839,2754,0,2754,24085,0
0500000US54061,54061,"Monongalia County, West Virginia",96189,70350,70350,0,25839,0
0500000US54063,54063,"Monroe County, West Virginia",13502,1550,0,1550,11952,0
0500000US54065,54065,"Morgan County, West Virginia",17541,0,0,0,17541,0
0500000US54067,54067,"Nicholas County, West Virginia",26233,3369,0,3369,22864,0
0500000US54069,54069,"Ohio County, West Virginia",44443,34180,34180,0,10263,0
0500000US54071,54071,"Pendleton County, West Virginia",7695,0,0,0,7695,0
0500000US54073,54073,"Pleasants County, West Virginia",7605,3463,0,3463,4142,0
0500000US54075,54075,"Pocahontas County, West Virginia",8719,0,0,0,8719,0
0500000US54077,54077,"Preston County, West Virginia",33520,3201,0,3201,30319,0
0500000US54079,54079,"Putnam County, West Virginia",55486,35631,35631,0,19855,0
0500000US54081,54081,"Raleigh County, West Virginia",78859,47900,47885,15,30959,0
0500000US54083,54083,"Randolph County, West Virginia",29405,11061,0,11061,18344,0
0500000US54085,54085,"Ritchie County, West Virginia",10449,0,0,0,10449,0
0500000US54087,54087,"Roane County, West Virginia",14926,2986,0,2986,11940,0
0500000US54089,54089,"Summers County, West Virginia",13927,3882,0,3882,10045,0
0500000US54091,54091,"Taylor County, West Virginia",16895,6808,0,6808,10087,0
0500000US54093,54093,"Tucker County, West Virginia",7141,0,0,0,7141,0
0500000US54095,54095,"Tyler County, West Virginia",9208,824,0,824,8384,0
0500000US54097,54097,"Upshur County, West Virginia",24254,8731,0,8731,15523,0
0500000US54099,54099,"Wayne County, West Virginia",42481,14789,14167,622,27692,0
0500000US54101,54101,"Webster County, West Virginia",9154,0,0,0,9154,0
0500000US54103,54103,"Wetzel County, West Virginia",16583,7652,0,7652,8931,0
0500000US54105,54105,"Wirt County, West Virginia",5717,0,0,0,5717,0
0500000US54107,54107,"Wood County, West Virginia",86956,63674,59643,4031,23282,0
0500000US54109,54109,"Wyoming County, West Virginia",23796,2645,0,2645,21151,0
0500000US55001,55001,"Adams County, Wisconsin",20875,0,0,0,20875,0
0500000US55003,55003,"Ashland County, Wisconsin",16157,7293,0,7293,8864,0
0500000US55005,55005,"Barron County, Wisconsin",45870,15629,0,15629,30241,0
0500000US55007,55007,"Bayfield County, Wisconsin",15014,0,0,0,15014,0
0500000US55009,55009,"Brown County, Wisconsin",248007,212060,206388,5672,35947,0
0500000US55011,55011,"Buffalo County, Wisconsin",13587,0,0,0,13587,0
0500000US55013,55013,"Burnett County, Wisconsin",15457,0,0,0,15457,0
0500000US55015,55015,"Calumet County, Wisconsin",48971,35487,25449,10038,13484,0
0500000US55017,55017,"Chippewa County, Wisconsin",62415,33615,26826,6789,28800,0
0500000US55019,55019,"Clark County, Wisconsin",34690,2869,0,2869,31821,0
0500000US55021,55021,"Columbia County, Wisconsin",56833,22352,0,22352,34481,0
0500000US55023,55023,"Crawford County, Wisconsin",16644,6255,0,6255,10389,0
0500000US55025,55025,"Dane County, Wisconsin",488073,427894,401661,26233,60179,0
0500000US55027,55027,"Dodge County, Wisconsin",88759,45585,0,45585,43174,0
0500000US55029,55029,"Door County, Wisconsin",27785,8617,0,8617,19168,0
0500000US55031,55031,"Douglas County, Wisconsin",44159,27045,27045,0,17114,0
0500000US55033,55033,"Dunn County, Wisconsin",43857,17844,0,17844,26013,0
0500000US55035,55035,"Eau Claire County, Wisconsin",98736,76026,76026,0,22710,0
0500000US55037,55037,"Florence County, Wisconsin",4423,0,0,0,4423,0
0500000US55039,55039,"Fond du Lac County, Wisconsin",101633,65930,54569,11361,35703,0
0500000US55041,55041,"Forest County, Wisconsin",9304,0,0,0,9304,0
0500000US55043,55043,"Grant County, Wisconsin",51208,18185,0,18185,33023,0
0500000US55045,55045,"Green County, Wisconsin",36842,14657,0,14657,22185,0
0500000US55047,55047,"Green Lake County, Wisconsin",19051,4891,0,4891,14160,0
0500000US55049,55049,"Iowa County, Wisconsin",23687,4756,0,4756,18931,0
0500000US55051,55051,"Iron County, Wisconsin",5916,1905,0,1905,4011,0
0500000US55053,55053,"Jackson County, Wisconsin",20449,5677,0,5677,14772,0
0500000US55055,55055,"Jefferson County, Wisconsin",83686,55190,2172,53018,28496,0
0500000US55057,55057,"Juneau County, Wisconsin",26664,4401,0,4401,22263,0
0500000US55059,55059,"Kenosha County, Wisconsin",166426,148580,148580,0,17846,0
0500000US55061,55061,"Kewaunee County, Wisconsin",20574,5692,0,5692,14882,0
0500000US55063,55063,"La Crosse County, Wisconsin",114638,95347,95347,0,19291,0
0500000US55065,55065,"Lafayette County, Wisconsin",16836,0,0,0,16836,0
0500000US55067,55067,"Langlade County, Wisconsin",19977,8158,0,8158,11819,0
0500000US55069,55069,"Lincoln County, Wisconsin",28743,13208,0,13208,15535,0
0500000US55071,55071,"Manitowoc County, Wisconsin",81442,49792,0,49792,31650,0
0500000US55073,55073,"Marathon County, Wisconsin",134063,76429,74632,1797,57634,0
0500000US55075,55075,"Marinette County, Wisconsin",41749,15936,0,15936,25813,0
0500000US55077,55077,"Marquette County, Wisconsin",15404,0,0,0,15404,0
0500000US55078,55078,"Menominee County, Wisconsin",4232,0,0,0,4232,0
0500000US55079,55079,"Milwaukee County, Wisconsin",947735,945915,945915,0,1820,0
0500000US55081,55081,"Monroe County, Wisconsin",44673,18909,0,18909,25764,0
0500000US55083,55083,"Oconto County, Wisconsin",37660,7026,132,6894,30634,0
0500000US55085,55085,"Oneida County, Wisconsin",35998,9010,0,9010,26988,0
0500000US55087,55087,"Outagamie County, Wisconsin",176695,132983,127979,5004,43712,0
0500000US55089,55089,"Ozaukee County, Wisconsin",86395,64894,64894,0,21501,0
0500000US55091,55091,"Pepin County, Wisconsin",7469,0,0,0,7469,0
0500000US55093,55093,"Pierce County, Wisconsin",41019,19013,0,19013,22006,0
0500000US55095,55095,"Polk County, Wisconsin",44205,6425,0,6425,37780,0
0500000US55097,55097,"Portage County, Wisconsin",70019,44790,0,44790,25229,0
0500000US55099,55099,"Price County, Wisconsin",14159,0,0,0,14159,0
0500000US55101,55101,"Racine County, Wisconsin",195408,171416,140909,30507,23992,0
0500000US55103,55103,"Richland County, Wisconsin",18021,5021,0,5021,13000,0
0500000US55105,55105,"Rock County, Wisconsin",160331,127597,114781,12816,32734,0
0500000US55107,55107,"Rusk County, Wisconsin",14755,3449,0,3449,11306,0
0500000US55109,55109,"St. Croix County, Wisconsin",84345,39500,276,39224,44845,0
0500000US55111,55111,"Sauk County, Wisconsin",61976,33376,0,33376,28600,0
0500000US55113,55113,"Sawyer County, Wisconsin",16557,2616,0,2616,13941,0
0500000US55115,55115,"Shawano County, Wisconsin",41949,10742,0,10742,31207,0
0500000US55117,55117,"Sheboygan County, Wisconsin",115507,82836,71313,11523,32671,0
0500000US55119,55119,"Taylor County, Wisconsin",20689,4046,0,4046,16643,0
0500000US55121,55121,"Trempealeau County, Wisconsin",28816,2993,0,2993,25823,0
0500000US55123,55123,"Vernon County, Wisconsin",29773,4260,163,4097,25513,0
0500000US55125,55125,"Vilas County, Wisconsin",21430,0,0,0,21430,0
0500000US55127,55127,"Walworth County, Wisconsin",102228,67269,6731,60538,34959,0
0500000US55129,55129,"Washburn County, Wisconsin",15911,2673,0,2673,13238,0
0500000US55131,55131,"Washington County, Wisconsin",131887,91286,91286,0,40601,0
0500000US55133,55133,"Waukesha County, Wisconsin",389891,351446,332755,18691,38445,0
0500000US55135,55135,"Waupaca County, Wisconsin",52410,18375,0,18375,34035,0
0500000US55137,55137,"Waushara County, Wisconsin",24496,2573,0,2573,21923,0
0500000US55139,55139,"Winnebago County, Wisconsin",166994,144565,137553,7012,22429,0
0500000US55141,55141,"Wood County, Wisconsin",74749,47329,0,47329,27420,0
0500000US56001,56001,"Albany County, Wyoming",36299,31965,0,31965,4334,0
0500000US56003,56003,"Big Horn County, Wyoming",11668,0,0,0,11668,0
0500000US56005,56005,"Campbell County, Wyoming",46133,32721,0,32721,13412,0
0500000US56007,56007,"Carbon County, Wyoming",15885,9272,0,9272,6613,0
0500000US56009,56009,"Converse County, Wyoming",13833,6175,0,6175,7658,0
0500000US56011,56011,"Crook County, Wyoming",7083,0,0,0,7083,0
0500000US56013,56013,"Fremont County, Wyoming",40123,19490,0,19490,20633,0
0500000US56015,56015,"Goshen County, Wyoming",13249,7155,0,7155,6094,0
0500000US56017,56017,"Hot Springs County, Wyoming",4812,3297,0,3297,1515,0
0500000US56019,56019,"Johnson County, Wyoming",8569,4368,0,4368,4201,0
0500000US56021,56021,"Laramie County, Wyoming",91738,73588,73588,0,18150,0
0500000US56023,56023,"Lincoln County, Wyoming",18106,3127,0,3127,14979,0
0500000US56025,56025,"Natrona County, Wyoming",75450,64548,64548,0,10902,0
0500000US56027,56027,"Niobrara County, Wyoming",2484,0,0,0,2484,0
0500000US56029,56029,"Park County, Wyoming",28205,15727,0,15727,12478,0
0500000US56031,56031,"Platte County, Wyoming",8667,3584,0,3584,5083,0
0500000US56033,56033,"Sheridan County, Wyoming",29116,18786,0,18786,10330,0
0500000US56035,56035,"Sublette County, Wyoming",10247,0,0,0,10247,0
